Gene.ID,M005,M005_PDX,M019,M019_PDX,M026,M029_PDX
ENSG00000261101,NA,NA,NA,NA,-2.421672353,-2.769714494
ENSG00000117399,2.059352558,3.021553884,2.139646705,4.605755806,1.597777977,2.276853013
ENSG00000124383,1.212153382,1.342073785,0.928110538,1.745281243,1.414389317,1.508034152
ENSG00000169599,2.239173596,1.538919319,1.283274962,1.055755683,0.594269191,1.624298222
ENSG00000126088,1.398203956,1.283739896,1.450285694,1.831567747,0.78437674,1.306809089
ENSG00000167670,1.873984646,2.195699861,0.627465208,2.071734871,1.290942079,1.014141232
ENSG00000108528,2.118478359,2.163906808,1.650778635,1.120781743,1.160930875,1.248695304
ENSG00000130724,2.249157684,2.355933721,2.109365584,1.632113786,0.810369677,1.210247752
ENSG00000168883,1.416711781,0.894697605,0.573029486,0.943495898,0.45703456,0.580979185
ENSG00000004766,2.192076589,1.600090117,1.228482489,0.527414354,1.219178569,1.954571965
ENSG00000142657,1.024626064,-0.130626974,1.220369843,1.508578938,0.758413946,0.936825423
ENSG00000107874,1.864882439,2.119824994,2.460152724,2.601241895,1.009950607,1.615851886
ENSG00000258232,1.456632424,3.30991958,2.456680532,3.80486782,2.368896433,2.909095208
ENSG00000165644,0.953419113,0.837823084,1.447769,1.372136129,0.907929669,1.46123994
ENSG00000161956,1.900951693,1.060215505,0.711884481,1.093076299,1.060232419,0.801442207
ENSG00000127884,1.865751794,2.139591686,2.093998308,2.307351993,0.964658774,1.476836795
ENSG00000131153,1.542954343,3.404169906,0.822448761,2.084750561,1.198277447,1.531629268
ENSG00000249709,NA,NA,NA,NA,NA,NA
ENSG00000130770,1.571085779,1.577006503,1.753018353,2.035755574,1.523604933,1.981903947
ENSG00000214770,NA,-1.055261712,-3.240286994,-3.405471449,-1.891157636,-1.654237277
ENSG00000100258,1.621513207,1.529700788,1.352978811,2.144362828,0.409405138,1.784646964
ENSG00000254064,-1.43889831,-0.377189807,-2.240286994,-2.323009289,-0.458198229,-0.761152481
ENSG00000101464,3.802687677,3.04277037,1.533120596,1.997652728,1.896078644,2.13776968
ENSG00000168614,-2.94139865,-2.817762399,-2.896332592,-3.646479549,-2.55206899,-1.674136835
ENSG00000130165,2.005886533,1.848522973,1.84488039,2.111675667,0.886449942,1.312595859
ENSG00000182544,1.918653695,1.301571998,0.381201383,1.130581451,0.83993737,1.956260316
ENSG00000221838,2.918653695,2.810795166,2.067496918,2.563292406,1.047105448,2.441594428
ENSG00000168038,-1.701932716,-2.128018055,-3.174399058,-2.627863872,-1.589649083,-0.82756888
ENSG00000222007,NA,NA,NA,NA,NA,NA
ENSG00000109881,3.987366445,4.192665801,1.883095422,3.211912529,2.775953905,3.345762723
ENSG00000179943,1.538381614,1.394045689,1.158262382,1.610830363,1.132916499,2.906477677
ENSG00000101132,NA,4.981827607,3.403569195,4.41980538,3.853676201,3.818250494
ENSG00000104872,2.346203805,1.030468161,2.022107778,2.198154895,1.226511128,2.081087958
ENSG00000231871,-1.929884663,-0.837081542,-1.981368696,-1.949791966,-1.227807237,-0.654237277
ENSG00000251018,NA,NA,0.89721653,NA,2.086122287,NA
ENSG00000135452,1.795157029,1.589643329,1.231781451,1.236554225,1.205849703,1.345762723
ENSG00000255185,-3.023860811,-3.514693331,-3.825249496,-2.586043695,-2.090466445,-1.855871138
ENSG00000169733,2.592950556,1.761647516,1.792502941,0.857562956,0.481885774,1.016194566
ENSG00000068912,2.060061673,1.973619407,0.559414356,0.801212102,0.894465903,1.24622705
ENSG00000140374,2.332337186,1.848189799,1.066994325,1.692752086,1.245823266,1.69556985
ENSG00000250295,-3.43889831,-4.055261713,NA,NA,-1.306195135,-3.4615922
ENSG00000225241,-2.274267608,-2.367430841,-3.594636567,-2.966359815,-1.758321954,-1.787503808
ENSG00000122873,1.020533309,2.69962579,4.128946816,2.552949446,1.65316288,2.137176101
ENSG00000197483,NA,3.094485407,2.125362478,1.455125494,0.340923841,1.863611028
ENSG00000034063,1.805027273,5.676057319,0.540226316,3.091182633,1.15519268,1.667690818
ENSG00000139637,1.860661972,1.886635333,1.657833392,1.732883472,0.887815484,1.388197989
ENSG00000130489,1.397602958,1.109125106,1.384203871,2.349416052,0.68142114,1.532463437
ENSG00000137310,1.115690542,2.037495428,0.545744159,1.962099311,1.167406256,1.26094129
ENSG00000189067,1.545410593,1.034547247,0.735758274,1.154828997,1.377197101,1.470210094
ENSG00000126001,0.394530124,1.063909988,0.692925915,0.277735144,0.176537582,0.47504574
ENSG00000169105,1.818489533,1.230140506,0.568715781,0.710815589,0.65852939,1.796120758
ENSG00000169564,2.059870055,1.860015609,1.355706544,1.806131583,1.049097778,1.630919939
ENSG00000234545,0.909829845,0.839028847,0.870271381,0.626377417,1.291204468,0.780857875
ENSG00000123395,2.956538455,3.694272555,1.356452674,2.422172395,1.265092427,1.837615819
ENSG00000204673,1.686256821,1.493996727,0.922220536,1.748243324,0.696845319,0.757816364
ENSG00000196465,2.015058179,2.944738287,2.821640755,2.412151808,1.293795574,2.122384517
ENSG00000086189,2.622877887,1.658434102,1.645845042,1.781527065,2.12398585,2.714996532
ENSG00000147383,1.809029203,1.114663289,0.967037979,2.421565838,1.196305204,1.74196358
ENSG00000196648,-0.631543388,-0.502720689,-3.488214508,-2.661811203,-1.784242433,-0.824162279
ENSG00000177548,1.181688101,1.126941619,1.559688398,0.928306363,0.201599505,1.441978038
ENSG00000267207,-1.43889831,-0.733333618,-1.562215089,-1.04290137,-1.586303055,-0.554701603
ENSG00000131748,1.451167663,1.870007413,1.123987392,0.378500545,0.869868234,1.289728688
ENSG00000126062,2.35117862,0.967578264,1.040565158,1.366289871,0.665681263,1.854227086
ENSG00000133275,2.357568296,2.408608971,1.600809411,1.820860073,1.097045936,2.186284509
ENSG00000251411,NA,NA,NA,-1.820508948,-2.628123231,-2.239199779
ENSG00000176619,1.490810368,2.934684623,1.246517766,2.748250327,1.41759507,2.254862653
ENSG00000099341,1.662079338,2.051427488,1.05516889,2.319384462,0.521546034,0.953232623
ENSG00000236051,-2.216505889,-1.371289206,-2.956494028,-3.871135022,-1.208219976,-1.36473066
ENSG00000167112,2.180710334,1.833092932,0.868089167,1.455125494,0.286072166,0.944271755
ENSG00000100084,1.590849033,1.888154759,1.759713006,1.621713379,0.784407413,1.428752087
ENSG00000004961,2.662639716,2.186813074,1.081641101,1.77443764,1.318844804,2.171189218
ENSG00000160917,1.074981093,1.609135256,0.428821513,0.435505029,0.287264541,0.459531597
ENSG00000186193,2.610345209,5.20212613,1.227636085,3.010891447,1.697110009,2.515687724
ENSG00000078808,2.141181969,2.442609881,1.124829768,1.9302828,0.789323177,1.669266672
ENSG00000111775,1.839086437,1.902510052,2.248460192,2.857562956,2.158337354,1.599519315
ENSG00000235527,NA,NA,-3.047641916,-0.820508949,-0.528587557,-0.654237278
ENSG00000107186,-3.266061713,-2.40575896,-1.748674969,-2.138756698,-0.835241647,-0.690476421
ENSG00000250317,2.219313173,2.462586592,2.070914694,2.057500526,1.278767365,1.020362436
ENSG00000123219,1.594524691,NA,1.74677395,3.625747281,2.744430938,2.53690421
ENSG00000245534,-1.43889831,NA,-1.825249495,-1.40547145,-0.791621963,-2.461592199
ENSG00000111783,-3.43889831,NA,-3.047641916,NA,-3.306195135,-2.654237278
ENSG00000131944,NA,2.529700788,0.525247753,0.63892267,1.798141524,1.568155144
ENSG00000168393,1.368456612,2.907123996,1.268726653,2.811053965,0.960979001,1.57861898
ENSG00000231184,NA,NA,NA,NA,NA,NA
ENSG00000244691,NA,NA,NA,NA,NA,NA
ENSG00000114686,2.150066121,1.948413946,1.498896426,2.269837553,1.386137462,1.757393621
ENSG00000202538,NA,-9.322048253,NA,-9.392261592,-9.374973414,NA
ENSG00000161654,0.824136096,1.427520393,1.201818748,1.280577176,0.986769476,0.902632916
ENSG00000215154,-0.268973309,-0.552761372,-1.714218182,-0.978050226,-0.574683971,-0.498959052
ENSG00000223907,NA,NA,NA,NA,-3.891157636,NA
ENSG00000110955,1.81464281,2.064037216,1.617392466,2.471171385,1.643557954,1.322504815
ENSG00000145833,0.93147014,0.781239555,0.037537818,0.168116261,0.513232618,0.967097613
ENSG00000116473,1.269174733,0.640584894,0.714198346,1.136846714,0.932936083,1.163055881
ENSG00000258559,-1.301394786,-1.832869291,-2.240286994,-2.483473961,-1.421672353,-0.654237277
ENSG00000241860,-1.116970215,-3.377189807,NA,-4.279940566,-2.493822139,-2.239199778
ENSG00000135404,1.677033658,2.342509126,1.358855383,2.338609794,0.794269172,1.041437854
ENSG00000133265,4.577909978,3.767468436,2.594034976,4.279755174,2.110759567,3.21475671
ENSG00000141522,2.783115203,2.355755843,1.796859987,2.027487958,1.129083001,1.744578311
ENSG00000142856,2.046528517,2.012482894,1.370438603,1.410816597,1.078017238,2.161338152
ENSG00000134809,1.044184577,2.548079317,2.322649201,2.532280109,1.745233104,2.141622006
ENSG00000169100,2.067399914,1.95943652,1.771102763,2.326514397,0.339084761,1.354544171
ENSG00000124782,-1.395829588,-2.283154312,-1.415061395,-1.925803892,-1.334473911,-1.138732632
ENSG00000262413,3.330488762,2.811471757,2.441248766,2.790473437,1.580075644,2.486541378
ENSG00000204531,0.47363885,2.50370558,0.623765508,1.892209099,1.130356257,1.230285506
ENSG00000231889,-2.576401833,-1.77962727,-1.604340564,-2.89946029,-1.053429066,-1.399307921
ENSG00000257950,2.491839027,2.017987269,1.232466004,1.343466786,1.209106487,1.689717124
ENSG00000065518,2.30929454,2.687962872,2.013784013,2.567340539,2.06782147,2.222027354
ENSG00000005810,-1.761940025,-2.220715758,-2.612075603,-2.728411608,-1.683229895,-1.428642842
ENSG00000203836,-1.701932716,-2.377189807,-4.597838999,NA,-3.226760668,-3.608433588
ENSG00000126456,1.387952788,1.285463978,0.954360437,1.845373547,1.007960264,2.094954619
ENSG00000123066,-1.640532171,-1.424495522,-1.823129443,-2.884911982,-1.228147238,-1.476727908
ENSG00000164815,2.368456612,1.628002862,0.918258945,1.349416053,1.393384043,2.667690817
ENSG00000183605,NA,1.483897099,0.954360437,0.940704191,1.001657774,1.457271038
ENSG00000135253,0.583469503,1.170806367,0.79287987,1.191079025,0.286380549,0.83118955
ENSG00000141664,-0.597596056,-0.76797976,-1.000336201,-1.201330733,-0.542124312,-0.885562823
ENSG00000235703,-2.090975007,-1.967798871,-2.562215089,-3.337084475,-1.196570645,0.201372813
ENSG00000258891,-1.351435469,-0.803722945,-1.705950566,-1.502332989,-0.976046534,-0.969739103
ENSG00000171530,2.20495788,3.33131934,2.355563823,2.893186866,2.226299945,2.515687724
ENSG00000178307,1.111298773,1.588594477,1.673983132,1.2414188,0.612121067,0.667690818
ENSG00000257809,NA,3.053262744,5.473958523,2.862300875,1.132377878,3.153117645
ENSG00000117906,1.452167319,2.884905038,0.904194512,0.844357417,1.520990958,1.899246992
ENSG00000163918,1.855722439,2.404169906,1.895064859,2.875097615,1.841402778,2.605885533
ENSG00000164440,-2.175863904,-2.17073893,-0.918358899,-2.746508367,-1.820768309,-0.654237277
ENSG00000201793,NA,NA,NA,NA,NA,NA
ENSG00000101084,4.479964928,3.635900192,1.69259881,2.491435058,2.566500539,2.144850029
ENSG00000126453,0.690384707,3.33705571,2.437784912,3.602023086,1.754558895,2.503304
ENSG00000205629,2.387650177,1.420887301,0.914991231,1.455432941,0.236413352,0.64779126
ENSG00000213132,NA,NA,NA,NA,-5.591597355,NA
ENSG00000154813,2.004045186,1.985152556,1.407411262,1.477832325,1.638942929,1.957946692
ENSG00000226484,NA,-3.377189807,NA,NA,-3.393657977,NA
ENSG00000104825,2.834120185,2.287130486,1.663852991,1.365046704,1.07536766,1.286384176
ENSG00000257553,0.656258923,1.003631976,1.358158736,1.604512639,0.732537258,1.125981514
ENSG00000162402,-1.44731055,-1.403989866,-1.112221956,-1.083543355,-0.598528449,-0.68221285
ENSG00000075131,1.020533309,2.230140506,0.545588201,0.734079903,1.361229525,0.708332802
ENSG00000179454,-1.185141717,-0.792227307,-3.544067742,-4.553863289,-0.561452191,-1.239199778
ENSG00000223118,NA,NA,NA,NA,NA,NA
ENSG00000111639,0.794352627,1.809083188,1.046334232,2.21385771,0.646186844,1.166173798
ENSG00000119185,1.754409619,1.49906917,1.140096436,1.294133617,1.302926638,1.924520074
ENSG00000105723,1.414099278,1.344668895,1.440310786,1.416224495,1.009832357,1.541768378
ENSG00000134058,2.419082685,1.450629218,1.616348831,2.36793614,1.210595862,1.371297815
ENSG00000170312,3.20495788,6.927731862,2.460152724,4.519341053,3.496859649,2.999939718
ENSG00000105185,1.840325334,2.245133221,1.972257642,2.680968566,1.931220892,2.002109857
ENSG00000197497,NA,NA,NA,-2.62786387,-3.476120137,NA
ENSG00000169155,-1.130145604,-0.290639776,-1.831324009,-2.45681833,-0.351998826,-1.36919425
ENSG00000161057,1.693013365,1.367175699,0.753184963,1.431668038,0.571254389,0.712301704
ENSG00000126249,1.467992286,0.75209321,1.847175847,1.243621388,1.124439218,1.869324679
ENSG00000136982,3.146064191,4.61716363,2.0327315,2.357029236,2.92353926,3.738080145
ENSG00000128944,0.510117761,3.626562327,0.695264298,1.284844051,0.645870387,1.863038416
ENSG00000139617,-2.43889831,-4.055261713,-4.488214508,-3.464365139,-2.969160148,-2.502234184
ENSG00000153044,2.744323514,4.663556535,3.729339357,4.457475799,3.558875284,2.893250518
ENSG00000237641,-3.43889831,-2.17073893,NA,NA,-2.168691612,-1.516733753
ENSG00000171720,1.066336998,0.767342036,0.957812514,0.761605189,0.547654497,0.523601595
ENSG00000240449,1.261541408,NA,0.376384366,0.746531644,0.626690669,2.082728316
ENSG00000047621,0.864882439,0.911571424,0.885243888,0.700323214,1.025319008,1.845836326
ENSG00000111237,0.951561166,1.575092692,1.012966391,1.204322904,0.877056565,1.388745893
ENSG00000164603,2.998507002,3.114663289,2.127444791,1.135096932,2.324091356,2.47504574
ENSG00000198171,1.745977033,2.19645738,1.669770881,1.848949826,1.253095957,1.66063606
ENSG00000107872,1.342461404,1.894697605,2.785248098,1.568533342,1.072316487,1.495509843
ENSG00000198843,2.125886309,3.11724645,1.991953213,1.405766907,2.20356102,2.203184642
ENSG00000135436,-2.246253232,-1.771468746,-3.157824834,-3.222607392,-2.033176642,-1.47137322
ENSG00000088766,2.066629723,3.283739896,2.567067928,2.443371861,2.198954783,2.712084937
ENSG00000105258,2.031421624,2.371003043,1.404484902,1.695740802,0.724306953,1.632285482
ENSG00000196531,1.824672713,1.077556956,1.516380514,2.196430914,0.653358221,0.837295373
ENSG00000146731,2.027460105,3.312692999,1.428560223,2.536686138,1.714692231,1.926407929
ENSG00000113312,1.140589062,1.065753688,1.018287764,1.655128562,0.952295345,1.434571989
ENSG00000171617,0.868661494,2.188592306,-0.014617412,0.765661333,0.884163458,1.660304991
ENSG00000184277,0.969186429,0.696810774,0.468481708,0.617612163,1.050874765,1.29513665
ENSG00000167645,2.193369906,2.69962579,2.1425701,2.877835351,1.398561877,1.166792582
ENSG00000250280,NA,NA,NA,NA,NA,-5.298093468
ENSG00000196593,-0.853935809,-2.792227306,-4.14717759,-3.212826372,NA,-3.976165373
ENSG00000185158,-0.246253232,-0.569834885,-1.618798617,-2.019288813,-0.93535744,-0.332309182
ENSG00000107020,2.538381614,1.977159765,1.57914076,2.342989783,1.739608554,1.798274927
ENSG00000243147,1.355517556,0.635900192,0.669702841,0.511567102,0.829866414,1.205585064
ENSG00000171148,1.947912637,2.191564928,1.285781818,1.340915455,0.574350464,1.639340003
ENSG00000232504,-3.02386081,-0.180792595,-4.14717759,-4.62786387,-3.199279932,-1.580236696
ENSG00000120837,1.798140887,1.450266321,1.719966827,1.095967696,1.830177306,1.979968743
ENSG00000024048,-0.727023696,-0.772861982,-1.240286995,-1.827563707,-0.485260126,-0.089547172
ENSG00000116863,1.639104202,1.65523167,1.53230251,1.647270012,1.32634843,1.770567998
ENSG00000091140,2.897385078,3.413142716,1.581143114,2.200881381,1.626090546,1.715785106
ENSG00000143942,2.084663646,2.032201129,1.596214274,1.764453552,1.926465621,2.153117645
ENSG00000248100,-5.345788905,NA,NA,NA,-4.006634854,NA
ENSG00000108270,2.707943078,1.171014143,1.072180772,0.922715636,0.715035542,0.765980461
ENSG00000136045,1.777419597,1.673192382,1.273290873,1.08219385,1.295008006,1.568155144
ENSG00000185480,0.648564531,2.404169906,1.921984435,3.46489327,2.624542202,2.016698446
ENSG00000114395,1.827888231,0.503469247,0.913746634,0.944274589,1.007345174,0.923838838
ENSG00000173812,2.441391623,2.252636823,1.659941682,1.137447007,1.196925167,0.207881283
ENSG00000174243,1.891022576,0.726633224,0.576848949,0.669296319,0.4627467,1.283567961
ENSG00000224900,NA,-4.810149215,-5.699718613,-5.279940567,-4.188838185,-4.631517201
ENSG00000130338,-0.828513212,-1.046570752,-2.2513084,-2.333578531,-1.161863996,-1.353025159
ENSG00000004779,2.42459969,3.10520296,1.871358362,2.43843436,1.58441529,1.779373607
ENSG00000011114,-0.705072423,-0.990410568,-1.600330461,-1.485160338,-0.767168919,-0.012943777
ENSG00000080822,1.900103299,2.93376717,1.248751087,1.162908167,1.857610259,2.064727059
ENSG00000125818,1.554646668,1.606543578,1.012031397,1.276231706,0.580182862,0.774854312
ENSG00000165283,1.099066711,1.49493537,1.485273836,2.675301174,0.986586613,1.236138232
ENSG00000006576,0.97613919,1.465310201,0.931832221,1.146153867,1.815912125,1.491085751
ENSG00000008952,1.908846077,1.642280057,1.045764065,1.069770684,1.748653341,1.767691801
ENSG00000167394,1.789920381,1.549600346,1.062275776,0.718357138,0.422502842,0.930725223
ENSG00000163382,2.696261273,0.998087712,1.203319657,0.908189029,0.629832535,1.135839653
ENSG00000114127,-0.23859966,-0.328455985,-1.198601092,-1.737059656,-0.600686973,-0.494717334
ENSG00000225092,-4.023860811,NA,NA,NA,NA,NA
ENSG00000090372,2.226437607,1.985253447,0.935232024,1.140651309,0.431913866,1.132531873
ENSG00000185697,2.185592555,2.908212411,0.683764153,1.720059432,1.046685887,1.711412195
ENSG00000232970,NA,NA,-3.410211996,NA,NA,NA
ENSG00000228086,-1.43889831,-3.377189807,NA,-0.820508948,-2.213085731,-2.824162278
ENSG00000228663,-6.345788906,NA,NA,NA,NA,NA
ENSG00000257222,NA,NA,0.759713006,1.542061131,3.015732959,2.515687724
ENSG00000178397,2.479964928,2.249592869,1.252311488,1.122347144,1.318295729,3.47961847
ENSG00000091490,0.762735551,0.894697605,0.449600661,3.505784339,1.192837186,1.821041594
ENSG00000201428,NA,NA,NA,NA,NA,NA
ENSG00000111665,0.084663646,3.898934598,1.322649201,1.796162411,1.10261041,1.645323005
ENSG00000058729,1.315989192,1.150413313,1.153194362,1.625050495,1.192055732,1.43162346
ENSG00000165724,1.035032878,1.54167343,2.001298992,1.950672361,1.329266847,2.153117644
ENSG00000138430,2.702114,2.701069207,1.160384216,1.687637955,1.307072734,1.312079596
ENSG00000125912,2.184617432,2.196521558,1.476982799,2.202274446,1.278767365,1.661300132
ENSG00000071859,2.325671746,2.184650808,2.035347449,2.344762193,1.291510495,2.438113299
